trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1767,False,"{'a': 0.170844755057409, 'e': 0.170844755057409}",25,17,13.812702959743575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.17067399569626215, 'e': 0.17067399569626215}",20,0,22.03809034360722,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1769,False,"{'a': 0.17050340700912517, 'e': 0.17050340700912517}",20,13,0.18898997738182288,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1770,False,"{'a': 0.17033298882540943, 'e': 0.17033298882540943}",20,15,11.907207408290407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.1701627409746967, 'e': 0.1701627409746967}",20,14,10.295905257592166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.16999266328673912, 'e': 0.16999266328673912}",25,8,17.417766424891518,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1773,False,"{'a': 0.16982275559145898, 'e': 0.16982275559145898}",25,11,21.01068769235924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.1696530177189486, 'e': 0.1696530177189486}",20,12,17.80203400654974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.16948344949947006, 'e': 0.16948344949947006}",20,9,-69.27220126513878,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
1776,False,"{'a': 0.16931405076345518, 'e': 0.16931405076345518}",25,11,26.330028270664727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.16914482134150513, 'e': 0.16914482134150513}",30,16,26.09368020611103,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.16897576106439058, 'e': 0.16897576106439058}",30,11,-75.78024873174083,"{0: 15, 1: 0, 2: 0, 3: 3, 4: 1}",1
1779,False,"{'a': 0.1688068697630511, 'e': 0.1688068697630511}",25,8,18.846901183514465,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.1686381472685955, 'e': 0.1686381472685955}",35,3,26.37019003994139,"{0: 30, 1: 0, 2: 2, 3: 0, 4: 0}",1
1781,False,"{'a': 0.1684695934123012, 'e': 0.1684695934123012}",25,13,15.929411293547682,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1782,False,"{'a': 0.16830120802561438, 'e': 0.16830120802561438}",20,6,-6.877875013834893,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1783,False,"{'a': 0.16813299094014955, 'e': 0.16813299094014955}",25,16,16.20315452118063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.16796494198768974, 'e': 0.16796494198768974}",20,10,18.494115059856263,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.16779706100018585, 'e': 0.16779706100018585}",20,12,16.04886833905489,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.167629347809757, 'e': 0.167629347809757}",25,11,25.927488179024863,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.1674618022486899, 'e': 0.1674618022486899}",25,0,13.956724729105197,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1788,False,"{'a': 0.167294424149439, 'e': 0.167294424149439}",25,19,12.0131988754871,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.1671272133446262, 'e': 0.1671272133446262}",20,16,8.108610600315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.1669601696670407, 'e': 0.1669601696670407}",30,22,14.914966682747364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.16679329294963874, 'e': 0.16679329294963874}",25,7,-9.406670292448114,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 0}",1
1792,False,"{'a': 0.16662658302554365, 'e': 0.16662658302554365}",20,6,-57.87593023056488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1793,False,"{'a': 0.1664600397280455, 'e': 0.1664600397280455}",25,2,-9.73531279006401,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1794,False,"{'a': 0.16629366289060088, 'e': 0.16629366289060088}",30,20,14.709814152535946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.16612745234683307, 'e': 0.16612745234683307}",20,10,18.102773073614994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.16596140793053138, 'e': 0.16596140793053138}",25,0,-35.92551893946993,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1797,False,"{'a': 0.16579552947565152, 'e': 0.16579552947565152}",25,8,15.194537792693609,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.16562981681631492, 'e': 0.16562981681631492}",25,15,5.126910580432407,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1799,False,"{'a': 0.16546426978680895, 'e': 0.16546426978680895}",20,12,14.238291460240381,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.16529888822158653, 'e': 0.16529888822158653}",30,7,40.812076710252505,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.16513367195526615, 'e': 0.16513367195526615}",20,0,3.1108246969667808,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1802,False,"{'a': 0.16496862082263145, 'e': 0.16496862082263145}",30,17,-13.354488606842963,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
1803,False,"{'a': 0.16480373465863135, 'e': 0.16480373465863135}",20,13,7.523378752103677,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.1646390132983796, 'e': 0.1646390132983796}",20,9,8.544132332819057,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1805,False,"{'a': 0.1644744565771549, 'e': 0.1644744565771549}",25,17,13.665091789935182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.16431006433040046, 'e': 0.16431006433040046}",30,19,19.582064823397896,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.16414583639372407, 'e': 0.16414583639372407}",25,0,5.703128853370584,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1808,False,"{'a': 0.16398177260289773, 'e': 0.16398177260289773}",25,4,3.110473490570186,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
1809,False,"{'a': 0.16381787279385768, 'e': 0.16381787279385768}",30,4,-22.63655635567914,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 1}",1
1810,False,"{'a': 0.16365413680270405, 'e': 0.16365413680270405}",25,2,36.163866617691376,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.1634905644657009, 'e': 0.1634905644657009}",20,2,6.8437848235492496,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1812,False,"{'a': 0.1633271556192758, 'e': 0.1633271556192758}",20,9,18.651316820326816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.16316391010001996, 'e': 0.16316391010001996}",25,19,10.551889353845334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.16300082774468777, 'e': 0.16300082774468777}",25,13,22.59473397113768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.16283790839019696, 'e': 0.16283790839019696}",20,1,8.227748727629223,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1816,False,"{'a': 0.16267515187362808, 'e': 0.16267515187362808}",30,19,-18.36934125565648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1817,False,"{'a': 0.16251255803222467, 'e': 0.16251255803222467}",20,13,11.763931115832682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.16235012670339277, 'e': 0.16235012670339277}",30,15,30.793105071500932,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.16218785772470118, 'e': 0.16218785772470118}",20,8,24.443907150673773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.16202575093388075, 'e': 0.16202575093388075}",20,7,12.601575326505863,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1821,False,"{'a': 0.16186380616882481, 'e': 0.16186380616882481}",20,14,9.87333691338828,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.1617020232675885, 'e': 0.1617020232675885}",25,3,32.23582384511104,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.16154040206838896, 'e': 0.16154040206838896}",30,13,27.708146153162936,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.16137894240960493, 'e': 0.16137894240960493}",25,11,24.717630341602746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.16121764412977677, 'e': 0.16121764412977677}",25,7,18.067437829775386,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1826,False,"{'a': 0.16105650706760616, 'e': 0.16105650706760616}",25,14,-11.450385071101703,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1827,False,"{'a': 0.16089553106195606, 'e': 0.16089553106195606}",25,16,4.528397150585765,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1828,False,"{'a': 0.16073471595185038, 'e': 0.16073471595185038}",20,10,10.127493009254037,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.1605740615764741, 'e': 0.1605740615764741}",25,9,9.791511203228305,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1830,False,"{'a': 0.16041356777517274, 'e': 0.16041356777517274}",25,14,21.55635596937169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.16025323438745256, 'e': 0.16025323438745256}",25,3,11.96297815359578,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1832,False,"{'a': 0.1600930612529801, 'e': 0.1600930612529801}",25,0,36.98424171231039,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1833,False,"{'a': 0.15993304821158225, 'e': 0.15993304821158225}",35,21,16.990233645990386,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1834,False,"{'a': 0.15977319510324592, 'e': 0.15977319510324592}",35,17,29.760631856841965,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.15961350176811803, 'e': 0.15961350176811803}",25,20,10.783159251409913,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.15945396804650516, 'e': 0.15945396804650516}",30,10,35.071860806970626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.1592945937788737, 'e': 0.1592945937788737}",30,14,-54.68710737541273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1838,False,"{'a': 0.15913537880584921, 'e': 0.15913537880584921}",30,20,-1.8434151463723447,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1839,False,"{'a': 0.15897632296821687, 'e': 0.15897632296821687}",25,12,23.724741435601363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.15881742610692068, 'e': 0.15881742610692068}",35,3,55.410800877229,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.15865868806306388, 'e': 0.15865868806306388}",25,0,24.302161542840516,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1842,False,"{'a': 0.1585001086779083, 'e': 0.1585001086779083}",25,3,-1.5975488137275844,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
1843,False,"{'a': 0.1583416877928747, 'e': 0.1583416877928747}",20,16,8.089466906209562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.15818342524954201, 'e': 0.15818342524954201}",20,4,25.602427015440426,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.1580253208896478, 'e': 0.1580253208896478}",25,12,23.28434578491489,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.1578673745550876, 'e': 0.1578673745550876}",20,0,-2.389858066341997,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1847,False,"{'a': 0.15770958608791516, 'e': 0.15770958608791516}",20,2,13.670519726557776,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1848,False,"{'a': 0.15755195533034191, 'e': 0.15755195533034191}",20,16,7.9992542771247654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.15739448212473714, 'e': 0.15739448212473714}",30,20,18.000488869224935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.1572371663136276, 'e': 0.1572371663136276}",20,13,3.9020887743807675,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1851,False,"{'a': 0.1570800077396975, 'e': 0.1570800077396975}",30,18,9.647408059938803,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1852,False,"{'a': 0.1569230062457882, 'e': 0.1569230062457882}",25,13,21.289612265945223,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.15676616167489826, 'e': 0.15676616167489826}",20,14,13.047913812343715,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.156609473870183, 'e': 0.156609473870183}",20,14,11.953816329135954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.15645294267495474, 'e': 0.15645294267495474}",25,13,12.954862395345938,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1856,False,"{'a': 0.15629656793268212, 'e': 0.15629656793268212}",25,11,-22.84667128018986,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1857,False,"{'a': 0.15614034948699052, 'e': 0.15614034948699052}",20,2,31.105684983788365,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.15598428718166135, 'e': 0.15598428718166135}",25,12,0.6431975953407385,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1859,False,"{'a': 0.15582838086063242, 'e': 0.15582838086063242}",25,18,2.901475376977295,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1860,False,"{'a': 0.1556726303679973, 'e': 0.1556726303679973}",20,7,10.758913696354917,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.15551703554800556, 'e': 0.15551703554800556}",30,12,33.88467110381952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.15536159624506227, 'e': 0.15536159624506227}",20,15,2.451922672681654,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.15520631230372822, 'e': 0.15520631230372822}",20,9,17.901388601532872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.15505118356871936, 'e': 0.15505118356871936}",30,10,-3.4062810560980656,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1865,False,"{'a': 0.15489620988490704, 'e': 0.15489620988490704}",20,0,-5.249678364626778,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1866,False,"{'a': 0.1547413910973175, 'e': 0.1547413910973175}",30,12,12.333763030432246,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1867,False,"{'a': 0.15458672705113194, 'e': 0.15458672705113194}",20,12,11.465267823848365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.15443221759168632, 'e': 0.15443221759168632}",20,8,20.643205706756177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.15427786256447115, 'e': 0.15427786256447115}",25,11,5.028191591110712,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1870,False,"{'a': 0.1541236618151314, 'e': 0.1541236618151314}",25,13,11.26683440003723,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1871,False,"{'a': 0.15396961518946634, 'e': 0.15396961518946634}",20,8,8.882839669893695,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1872,False,"{'a': 0.15381572253342926, 'e': 0.15381572253342926}",20,2,-25.85184420711357,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1873,False,"{'a': 0.15366198369312759, 'e': 0.15366198369312759}",20,0,24.554268318931303,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1874,False,"{'a': 0.15350839851482234, 'e': 0.15350839851482234}",20,3,30.949443542181495,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.15335496684492847, 'e': 0.15335496684492847}",25,14,14.421096902191199,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.15320168853001417, 'e': 0.15320168853001417}",20,8,27.105014003935906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.1530485634168012, 'e': 0.1530485634168012}",30,17,21.041126555984704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.15289559135216438, 'e': 0.15289559135216438}",25,8,31.596857676799864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.15274277218313168, 'e': 0.15274277218313168}",20,3,20.19671968441065,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1880,False,"{'a': 0.15259010575688386, 'e': 0.15259010575688386}",30,16,27.60911986294459,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.15243759192075454, 'e': 0.15243759192075454}",20,9,23.570991699316025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.1522852305222298, 'e': 0.1522852305222298}",20,10,16.282046443954286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.15213302140894833, 'e': 0.15213302140894833}",30,12,19.212339911591613,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1884,False,"{'a': 0.1519809644287009, 'e': 0.1519809644287009}",20,13,12.51797040692516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.1518290594294306, 'e': 0.1518290594294306}",20,7,22.09960102346351,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.15167730625923234, 'e': 0.15167730625923234}",20,10,20.528580151117282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.15152570476635302, 'e': 0.15152570476635302}",20,14,9.322512166071045,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.1513742547991911, 'e': 0.1513742547991911}",30,15,30.327882313220556,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.15122295620629655, 'e': 0.15122295620629655}",25,13,13.002166298228948,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1890,False,"{'a': 0.15107180883637084, 'e': 0.15107180883637084}",35,15,26.40550291298798,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1891,False,"{'a': 0.15092081253826656, 'e': 0.15092081253826656}",20,7,12.990155665191663,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1892,False,"{'a': 0.15076996716098734, 'e': 0.15076996716098734}",20,10,19.043685178128186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.15061927255368793, 'e': 0.15061927255368793}",20,4,18.341044933119132,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1894,False,"{'a': 0.15046872856567356, 'e': 0.15046872856567356}",25,16,21.16694055786533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.15031833504640033, 'e': 0.15031833504640033}",30,18,10.564427664408742,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1896,False,"{'a': 0.15016809184547464, 'e': 0.15016809184547464}",20,9,22.09031819856389,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.15001799881265335, 'e': 0.15001799881265335}",25,11,30.385224689318903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.14986805579784332, 'e': 0.14986805579784332}",25,6,30.553220523407276,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.14971826265110164, 'e': 0.14971826265110164}",25,19,10.235925752898748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.14956861922263504, 'e': 0.14956861922263504}",25,15,20.62205570771684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.14941912536280016, 'e': 0.14941912536280016}",25,12,3.697142554475,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1902,False,"{'a': 0.14926978092210305, 'e': 0.14926978092210305}",25,18,2.1685193988893907,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1903,False,"{'a': 0.14912058575119935, 'e': 0.14912058575119935}",25,15,7.187005163102881,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1904,False,"{'a': 0.1489715397008938, 'e': 0.1489715397008938}",30,19,22.019757198643482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.14882264262214037, 'e': 0.14882264262214037}",20,12,13.45786889138795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.14867389436604195, 'e': 0.14867389436604195}",30,15,28.23003262748705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.14852529478385032, 'e': 0.14852529478385032}",20,14,-10.769036603064194,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1908,False,"{'a': 0.14837684372696583, 'e': 0.14837684372696583}",25,5,32.12937893952891,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.14822854104693745, 'e': 0.14822854104693745}",25,8,17.983381562936845,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1910,False,"{'a': 0.14808038659546244, 'e': 0.14808038659546244}",20,14,-10.70875279185046,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1911,False,"{'a': 0.1479323802243864, 'e': 0.1479323802243864}",25,3,-27.743393302904124,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
1912,False,"{'a': 0.14778452178570287, 'e': 0.14778452178570287}",35,23,21.556249743072986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.14763681113155347, 'e': 0.14763681113155347}",30,14,13.481245334936037,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1914,False,"{'a': 0.14748924811422748, 'e': 0.14748924811422748}",20,3,29.349197273147837,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.14734183258616193, 'e': 0.14734183258616193}",20,9,19.38213969213458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.14719456439994122, 'e': 0.14719456439994122}",30,17,26.28136393555737,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.1470474434082972, 'e': 0.1470474434082972}",25,11,0.6886971594033442,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1918,False,"{'a': 0.1469004694641088, 'e': 0.1469004694641088}",25,13,10.966373921038413,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1919,False,"{'a': 0.14675364242040215, 'e': 0.14675364242040215}",20,12,7.984982489467864,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.14660696213035015, 'e': 0.14660696213035015}",20,8,26.926458356681,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.14646042844727247, 'e': 0.14646042844727247}",30,10,36.0170839434633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.14631404122463545, 'e': 0.14631404122463545}",25,15,20.409078995473124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.14616780031605184, 'e': 0.14616780031605184}",20,6,24.574070432608828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.14602170557528074, 'e': 0.14602170557528074}",20,6,24.07581165463723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.14587575685622736, 'e': 0.14587575685622736}",25,1,2.2457753257150053,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
1926,False,"{'a': 0.14572995401294303, 'e': 0.14572995401294303}",25,11,24.039960025822587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.14558429689962482, 'e': 0.14558429689962482}",25,18,14.313960266264402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.1454387853706157, 'e': 0.1454387853706157}",20,0,17.70085632619994,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1929,False,"{'a': 0.145293419280404, 'e': 0.145293419280404}",25,14,9.14428949878901,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1930,False,"{'a': 0.14514819848362373, 'e': 0.14514819848362373}",30,17,24.270893855270764,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.145003122835054, 'e': 0.145003122835054}",20,6,-15.273839422042595,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1932,False,"{'a': 0.14485819218961926, 'e': 0.14485819218961926}",30,15,6.556327293521268,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1933,False,"{'a': 0.14471340640238872, 'e': 0.14471340640238872}",20,15,9.479913515109969,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.14456876532857668, 'e': 0.14456876532857668}",25,0,-18.009990537169955,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1935,False,"{'a': 0.14442426882354198, 'e': 0.14442426882354198}",20,0,30.7595090723471,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
